AREA	DISTRICT	PROPTYPE	ASKPRICE	SELPRICE	BEDS	PUBROOMS	GARAGE	GARDEN	perRoom	increase
;AREA	East Lothian	West Lothian	Midlothian	Edinburgh City Centre	Edinburgh South	Edinburgh South West	Edinburgh West	Edinburgh North West	Edinburgh North	Edinburgh East
Midlothian	ESKBANK	FL	72000.00	72000.00	2	1	N	Y	24000.00	0.00
Midlothian	GOREBRIDGE	VT	78000.00	78000.00	4	1	N	Y	15600.00	0.00
Midlothian	GOREBRIDGE	FL	45000.00	45000.00	2	1	N	Y	15000.00	0.00
Midlothian	GOREBRIDGE	FU	48000.00	48000.00	2	1	N	Y	16000.00	0.00
Midlothian	GOREBRIDGE	VT	54000.00	56000.00	2	1	N	Y	18666.67	3.70
Midlothian	GOREBRIDGE	FU	38000.00	40000.00	1	1	N	N	20000.00	5.26
Midlothian	GOREBRIDGE	VT	69000.00	73500.00	3	2	Y	Y	14700.00	6.52
Midlothian	GOREBRIDGE	FL	39995.00	39995.00	1	1	N	Y	19997.50	0.00
Midlothian	GOREBRIDGE	VD	85000.00	86000.00	3	2	Y	Y	17200.00	1.17
Midlothian	GOREBRIDGE	FL	35950.00	35950.00	2	1	N	N	11983.33	0.00
Midlothian	GOREBRIDGE	FU	33000.00	37137.00	1	1	N	Y	18568.50	12.53
Midlothian	GOREBRIDGE	VT	48000.00	48000.00	2	1	N	Y	16000.00	0.00
Midlothian	GOREBRIDGE	VT	52000.00	54000.00	3	1	N	Y	13500.00	3.84
Midlothian	GOREBRIDGE	VT	45000.00	46000.00	2	1	N	Y	15333.33	2.22
Midlothian	GOREBRIDGE	CT	110000.00	120000.00	4	2	Y	Y	20000.00	9.09
Midlothian	GOREBRIDGE	VD	95000.00	101000.00	4	2	Y	Y	16833.33	6.31
Midlothian	HOWGATE	CT	88000.00	127557.00	2	2	Y	Y	31889.25	44.95
Midlothian	LASSWADE	VD	84000.00	94550.00	3	1	Y	Y	23637.50	12.55
Midlothian	LASSWADE	VD	185000.00	228600.00	3	2	Y	Y	45720.00	23.56
Midlothian	LASSWADE	FU	86000.00	102050.00	2	1	N	Y	34016.67	18.66
Midlothian	LOANHEAD	CT	69000.00	105555.00	2	2	N	Y	26388.75	52.97
Midlothian	LOANHEAD	FL	43000.00	46000.00	3	1	N	Y	11500.00	6.97
Midlothian	LOANHEAD	CT	51000.00	66105.00	2	1	N	Y	22035.00	29.61
Midlothian	LOANHEAD	VS	58000.00	70000.00	2	1	Y	Y	23333.33	20.68
Midlothian	LOANHEAD	VD	225000.00	225000.00	4	2	Y	Y	37500.00	0.00
Midlothian	LOANHEAD	CT	56000.00	58525.00	2	1	Y	Y	19508.33	4.50
Midlothian	LOANHEAD	VS	72000.00	89010.00	3	2	Y	Y	17802.00	23.62
Midlothian	LOANHEAD	VS	74000.00	80000.00	3	2	N	Y	16000.00	8.10
Midlothian	LOANHEAD	VT	57000.00	72494.00	2	1	Y	Y	24164.67	27.18
Midlothian	LOANHEAD	VS	67000.00	82750.00	3	2	Y	Y	16550.00	23.50
Midlothian	LOANHEAD	FU	55000.00	55000.00	2	1	N	N	18333.33	0.00
Midlothian	LOANHEAD	CT	55500.00	56000.00	2	1	N	Y	18666.67	0.90
Midlothian	MAYFIELD MI	VS	48000.00	48500.00	3	1	N	Y	12125.00	1.04
Midlothian	MAYFIELD MI	VS	34000.00	38500.00	3	1	N	Y	9625.00	13.23
Midlothian	MAYFIELD MI	VT	47500.00	47500.00	2	1	N	Y	15833.33	0.00
Midlothian	MAYFIELD MI	F1	33500.00	32500.00	2	1	N	N	10833.33	-2.98
Midlothian	MAYFIELD MI	VS	49950.00	56125.00	3	1	Y	Y	14031.25	12.36
Midlothian	MAYFIELD MI	FG	35500.00	35500.00	2	1	N	N	11833.33	0.00
Midlothian	MILTON BRIDGE	FL	45000.00	55150.00	2	1	N	Y	18383.33	22.55
Midlothian	NEWTON VILLAGE	FU	51000.00	51000.00	2	1	N	Y	17000.00	0.00
Midlothian	NEWTONGRANGE	VT	49000.00	59254.00	3	2	N	Y	11850.80	20.92
Midlothian	NEWTONGRANGE	VD	105000.00	120315.00	4	1	Y	Y	24063.00	14.58
Midlothian	NEWTONGRANGE	CT	42500.00	45000.00	1	1	N	Y	22500.00	5.88
Midlothian	NEWTONGRANGE	CT	43000.00	43000.00	1	1	N	Y	21500.00	0.00
Midlothian	NEWTONGRANGE	CT	68000.00	76000.00	3	2	Y	Y	15200.00	11.76
Midlothian	NEWTONGRANGE	FU	51000.00	51000.00	2	1	N	Y	17000.00	0.00
Midlothian	NEWTONGRANGE	CT	59500.00	67057.00	2	1	N	Y	22352.33	12.70
Midlothian	NEWTONGRANGE	VT	64500.00	67500.00	3	1	N	Y	16875.00	4.65
Midlothian	NEWTONGRANGE	VT	65000.00	65000.00	3	1	N	Y	16250.00	0.00
Midlothian	NEWTONGRANGE	VT	56500.00	59000.00	2	1	N	Y	19666.67	4.42
Midlothian	NEWTONGRANGE	FL	48995.00	48950.00	3	1	N	Y	12237.50	-0.09
Midlothian	NEWTONGRANGE	CT	62000.00	78010.00	2	2	N	Y	19502.50	25.82
Midlothian	NORTH MIDDLETON	CT	75000.00	83000.00	2	1	Y	Y	27666.67	10.66
Midlothian	PATHHEAD	BD	108000.00	116000.00	3	1	Y	Y	29000.00	7.40
Midlothian	PATHHEAD	VS	68000.00	77700.00	3	2	N	Y	15540.00	14.26
Midlothian	PATHHEAD	CT	149000.00	167215.00	3	2	Y	Y	33443.00	12.22
Midlothian	PENICUIK	FO	55050.00	55050.00	1	1	N	N	27525.00	0.00
Midlothian	PENICUIK	FM	42000.00	43250.00	1	1	N	N	21625.00	2.97
Midlothian	PENICUIK	FG	36950.00	36000.00	3	1	N	Y	9000.00	-2.57
Midlothian	PENICUIK	VS	79000.00	88000.00	3	2	Y	Y	17600.00	11.39
Midlothian	PENICUIK	VS	47500.00	52500.00	3	1	N	Y	13125.00	10.52
Midlothian	PENICUIK	VT	47500.00	51100.00	2	1	N	Y	17033.33	7.57
Midlothian	PENICUIK	FU	43500.00	46550.00	2	1	N	Y	15516.67	7.01
Midlothian	PENICUIK	VT	59000.00	64000.00	3	1	N	Y	16000.00	8.47
Midlothian	PENICUIK	VS	57500.00	62000.00	3	2	N	Y	12400.00	7.82
Midlothian	PENICUIK	VT	44500.00	51000.00	2	1	N	Y	17000.00	14.60
Midlothian	PENICUIK	VD	103000.00	106000.00	4	2	Y	Y	17666.67	2.91
Midlothian	PENICUIK	VT	55000.00	61000.00	2	1	N	Y	20333.33	10.90
Midlothian	PENICUIK	VS	69500.00	83000.00	3	2	Y	Y	16600.00	19.42
Midlothian	PENICUIK	VD	89000.00	95000.00	3	2	N	Y	19000.00	6.74
Midlothian	PENICUIK	VD	98500.00	96000.00	3	2	Y	Y	19200.00	-2.53
Midlothian	PENICUIK	VT	57995.00	57995.00	2	1	Y	Y	19331.67	0.00
Midlothian	PENICUIK	VT	59000.00	69000.00	2	1	Y	Y	23000.00	16.94
Midlothian	PENICUIK	VS	63000.00	67500.00	2	1	N	Y	22500.00	7.14
Midlothian	PENICUIK	VS	86000.00	92000.00	4	2	Y	Y	15333.33	6.97
Midlothian	PENICUIK	VT	59000.00	62000.00	2	1	N	Y	20666.67	5.08
Midlothian	PENICUIK	VD	175000.00	187500.00	5	2	Y	Y	26785.71	7.14
Midlothian	PENICUIK	VT	65000.00	63500.00	3	1	Y	Y	15875.00	-2.30
Midlothian	PENICUIK	VD	91000.00	100000.00	3	3	Y	Y	16666.67	9.89
Midlothian	PENICUIK	VT	46000.00	51500.00	2	1	N	Y	17166.67	11.95
Midlothian	PENICUIK	VT	52000.00	52000.00	2	1	N	Y	17333.33	0.00
Midlothian	PENICUIK	VT	49000.00	58558.00	3	1	N	Y	14639.50	19.50
Midlothian	PENICUIK	VT	39500.00	44000.00	3	1	N	Y	11000.00	11.39
Midlothian	PENICUIK	FG	55750.00	55950.00	1	1	N	Y	27975.00	0.35
Midlothian	PENICUIK	FM	63000.00	63000.00	2	1	N	Y	21000.00	0.00
Midlothian	PENICUIK	F1	62000.00	65000.00	2	1	N	Y	21666.67	4.83
Midlothian	PENICUIK	VD	95000.00	105000.00	3	2	Y	Y	21000.00	10.52
Midlothian	PENICUIK	VS	74000.00	84000.00	3	2	Y	Y	16800.00	13.51
Midlothian	PENICUIK	VS	88000.00	88000.00	3	2	Y	Y	17600.00	0.00
Midlothian	PENICUIK	VS	75000.00	85000.00	3	1	N	Y	21250.00	13.33
Midlothian	PENICUIK	FT	59000.00	62000.00	3	1	N	N	15500.00	5.08
Midlothian	PENICUIK	VD	75000.00	85000.00	2	2	N	Y	21250.00	13.33
Midlothian	PENICUIK	FG	38000.00	46300.00	1	1	N	Y	23150.00	21.84
Midlothian	PENICUIK	VT	62000.00	65525.00	3	1	Y	Y	16381.25	5.68
Midlothian	PENICUIK	VD	86000.00	86000.00	3	2	Y	Y	17200.00	0.00
Midlothian	PENICUIK	VS	79000.00	90100.00	3	1	Y	Y	22525.00	14.05
Midlothian	ROSEWELL	CT	110000.00	122000.00	3	2	Y	Y	24400.00	10.90
Midlothian	ROSLIN	FG	41750.00	41750.00	1	1	N	N	20875.00	0.00
Midlothian	ROSLIN	VS	79000.00	95055.00	3	2	Y	Y	19011.00	20.32
Midlothian	STRAITON	VD	95000.00	115517.00	3	2	Y	Y	23103.40	21.59
Midlothian	STRAITON	VD	99500.00	113500.00	3	2	Y	Y	22700.00	14.07
Midlothian	STRAITON	VS	94000.00	105000.00	3	1	Y	Y	26250.00	11.70
Midlothian	STRAITON	VS	92000.00	93000.00	3	1	Y	Y	23250.00	1.08
Midlothian	TEMPLE	CT	46000.00	56000.00	1	1	N	Y	28000.00	21.73
West Lothian	ADDIEWELL	VS	65950.00	65950.00	3	1	N	Y	16487.50	0.00
West Lothian	ARMADALE	VT	42950.00	42950.00	3	1	N	Y	10737.50	0.00
West Lothian	ARMADALE	VT	43000.00	43000.00	3	1	N	Y	10750.00	0.00
West Lothian	ARMADALE	CT	15000.00	20050.00	1	1	N	Y	10025.00	33.66
West Lothian	ARMADALE	CT	35000.00	40000.00	2	2	Y	Y	10000.00	14.28
West Lothian	ARMADALE	BD	84000.00	90000.00	4	1	Y	Y	18000.00	7.14
West Lothian	ARMADALE	VT	38995.00	38995.00	3	1	N	Y	9748.75	0.00
West Lothian	ARMADALE	FG	25000.00	25000.00	1	1	N	Y	12500.00	0.00
West Lothian	ARMADALE	FU	37000.00	38000.00	2	1	N	N	12666.67	2.70
West Lothian	ARMADALE	F1	32000.00	32000.00	2	1	N	Y	10666.67	0.00
West Lothian	ARMADALE	FL	43500.00	43500.00	2	1	Y	Y	14500.00	0.00
West Lothian	ARMADALE	BD	71950.00	71950.00	3	1	N	Y	17987.50	0.00
West Lothian	BATHGATE	BS	55000.00	56750.00	2	1	Y	Y	18916.67	3.18
West Lothian	BATHGATE	VD	94000.00	94000.00	4	2	Y	Y	15666.67	0.00
West Lothian	BATHGATE	FL	34000.00	35000.00	2	1	N	Y	11666.67	2.94
West Lothian	BATHGATE	BS	53000.00	60000.00	2	1	Y	Y	20000.00	13.20
West Lothian	BATHGATE	FU	22000.00	25050.00	1	1	N	N	12525.00	13.86
West Lothian	BATHGATE	BS	65000.00	84500.00	2	1	Y	N	28166.67	30.00
West Lothian	BATHGATE	VS	38995.00	38995.00	2	1	N	Y	12998.33	0.00
West Lothian	BATHGATE	FG	46995.00	46000.00	2	1	N	Y	15333.33	-2.11
West Lothian	BATHGATE	BD	115000.00	130000.00	4	1	Y	Y	26000.00	13.04
West Lothian	BATHGATE	VT	45000.00	45000.00	2	1	Y	Y	15000.00	0.00
West Lothian	BATHGATE	VS	56000.00	56000.00	3	1	N	Y	14000.00	0.00
West Lothian	BATHGATE	CT	55500.00	59200.00	2	1	N	Y	19733.33	6.66
West Lothian	BATHGATE	VS	49000.00	51000.00	3	1	N	Y	12750.00	4.08
West Lothian	BATHGATE	VS	46500.00	49060.00	3	2	N	Y	9812.00	5.50
West Lothian	BATHGATE	CT	42000.00	43150.00	3	1	N	Y	10787.50	2.73
West Lothian	BATHGATE	CT	49950.00	50000.00	3	2	N	Y	10000.00	0.10
West Lothian	BATHGATE	VS	45000.00	61500.00	2	1	N	Y	20500.00	36.66
West Lothian	BATHGATE	VS	75000.00	84064.00	3	2	N	Y	16812.80	12.08
West Lothian	BATHGATE	VD	95000.00	97000.00	4	2	Y	Y	16166.67	2.10
West Lothian	BATHGATE	VD	130000.00	128000.00	5	3	Y	Y	16000.00	-1.53
West Lothian	BATHGATE	VS	39500.00	35000.00	2	1	N	Y	11666.67	-11.39
West Lothian	BATHGATE	VD	81950.00	81950.00	3	1	N	Y	20487.50	0.00
West Lothian	BATHGATE	VT	44995.00	44995.00	2	1	N	Y	14998.33	0.00
West Lothian	BATHGATE	VT	43500.00	43500.00	2	1	N	Y	14500.00	0.00
West Lothian	BATHGATE	VD	120000.00	120000.00	4	3	Y	Y	17142.86	0.00
West Lothian	BATHGATE	FU	37000.00	37000.00	3	1	N	Y	9250.00	0.00
West Lothian	BATHGATE	VD	69995.00	69950.00	3	2	N	Y	13990.00	-0.06
West Lothian	BATHGATE	VT	47950.00	47950.00	3	1	N	Y	11987.50	0.00
West Lothian	BATHGATE	VS	59000.00	59000.00	3	2	Y	Y	11800.00	0.00
West Lothian	BATHGATE	VD	149000.00	149000.00	3	2	N	Y	29800.00	0.00
West Lothian	BATHGATE	VD	87000.00	89500.00	3	1	N	Y	22375.00	2.87
West Lothian	BATHGATE	BD	110000.00	120000.00	4	2	Y	Y	20000.00	9.09
West Lothian	BATHGATE	VD	160000.00	170000.00	3	4	Y	Y	24285.71	6.25
West Lothian	BELLSQUARRY	BS	105000.00	112250.00	4	2	Y	Y	18708.33	6.90
West Lothian	BELLSQUARRY	VD	146000.00	177000.00	5	2	Y	Y	25285.71	21.23
West Lothian	BLACKBURN	VD	69995.00	69995.00	3	1	Y	Y	17498.75	0.00
West Lothian	BLACKBURN	BD	75000.00	75000.00	3	2	Y	Y	15000.00	0.00
West Lothian	BLACKBURN	VT	34950.00	34500.00	3	1	N	Y	8625.00	-1.28
West Lothian	BLACKBURN	VT	37950.00	37500.00	2	1	N	Y	12500.00	-1.18
West Lothian	BROXBURN	VT	72500.00	72500.00	3	1	N	Y	18125.00	0.00
West Lothian	BROXBURN	FG	34000.00	33500.00	2	1	N	Y	11166.67	-1.47
West Lothian	BROXBURN	VS	79000.00	80000.00	3	1	Y	Y	20000.00	1.26
West Lothian	BROXBURN	VS	79995.00	79995.00	3	1	Y	Y	19998.75	0.00
West Lothian	BROXBURN	VT	48000.00	50000.00	3	1	N	Y	12500.00	4.16
West Lothian	BROXBURN	CT	74000.00	88888.00	3	2	Y	Y	17777.60	20.11
West Lothian	BROXBURN	VS	76500.00	75000.00	3	1	N	Y	18750.00	-1.96
West Lothian	BROXBURN	VO	53500.00	53500.00	2	1	N	Y	17833.33	0.00
West Lothian	BROXBURN	CT	59000.00	61000.00	2	1	Y	Y	20333.33	3.38
West Lothian	BROXBURN	VD	152000.00	143000.00	4	3	Y	Y	20428.57	-5.92
West Lothian	BROXBURN	VS	70000.00	76000.00	3	2	Y	Y	15200.00	8.57
West Lothian	BROXBURN	VS	60000.00	63500.00	3	1	Y	Y	15875.00	5.83
West Lothian	BROXBURN	VD	85000.00	89000.00	3	1	Y	Y	22250.00	4.70
West Lothian	BROXBURN	FU	41995.00	41995.00	2	1	N	N	13998.33	0.00
West Lothian	BROXBURN	VT	49950.00	49950.00	3	1	N	Y	12487.50	0.00
West Lothian	BROXBURN	VT	54000.00	57000.00	3	2	N	Y	11400.00	5.55
West Lothian	BROXBURN	FL	41000.00	41000.00	2	1	N	Y	13666.67	0.00
West Lothian	BROXBURN	VD	62000.00	62000.00	2	1	N	Y	20666.67	0.00
West Lothian	BROXBURN	CT	90000.00	97000.00	4	2	Y	Y	16166.67	7.77
West Lothian	BROXBURN	FU	39995.00	39995.00	2	1	N	Y	13331.67	0.00
West Lothian	BROXBURN	VD	79000.00	85500.00	3	2	Y	Y	17100.00	8.22
West Lothian	BROXBURN	VS	69995.00	69995.00	3	1	Y	Y	17498.75	0.00
West Lothian	BROXBURN	CT	60000.00	60000.00	2	1	N	Y	20000.00	0.00
West Lothian	BROXBURN	VD	79995.00	79995.00	3	3	Y	Y	13332.50	0.00
West Lothian	BROXBURN	VT	48500.00	48500.00	2	1	N	Y	16166.67	0.00
West Lothian	BROXBURN	VD	110000.00	110000.00	4	2	Y	Y	18333.33	0.00
West Lothian	BROXBURN	VT	48500.00	48500.00	2	1	N	Y	16166.67	0.00
West Lothian	BROXBURN	VT	49750.00	49750.00	2	1	N	Y	16583.33	0.00
West Lothian	BROXBURN	VT	39500.00	39500.00	1	1	N	Y	19750.00	0.00
West Lothian	BROXBURN	VT	48750.00	48350.00	2	1	N	Y	16116.67	-0.82
West Lothian	BROXBURN	VT	39995.00	39995.00	1	1	N	Y	19997.50	0.00
West Lothian	BROXBURN	VT	49995.00	49995.00	2	1	N	Y	16665.00	0.00
West Lothian	BROXBURN	FU	39500.00	39500.00	1	1	N	Y	19750.00	0.00
West Lothian	BROXBURN	VT	39500.00	38000.00	1	1	N	Y	19000.00	-3.79
West Lothian	BROXBURN	VT	39995.00	39995.00	1	1	N	N	19997.50	0.00
West Lothian	EAST CALDER	VS	46000.00	52503.00	2	1	N	Y	17501.00	14.13
West Lothian	EAST CALDER	CT	42000.00	54000.00	1	2	Y	Y	18000.00	28.57
West Lothian	EAST CALDER	VS	38995.00	40500.00	3	1	N	Y	10125.00	3.85
West Lothian	EAST CALDER	VS	70000.00	70000.00	3	1	Y	Y	17500.00	0.00
West Lothian	EAST CALDER	VD	89000.00	89000.00	3	2	Y	Y	17800.00	0.00
West Lothian	EAST CALDER	VT	58500.00	58000.00	2	1	N	Y	19333.33	-0.85
West Lothian	EAST CALDER	VT	37500.00	37500.00	1	1	N	Y	18750.00	0.00
West Lothian	EAST CALDER	VT	46500.00	48275.00	2	1	N	Y	16091.67	3.81
West Lothian	EAST CALDER	FL	33995.00	37250.00	1	1	N	Y	18625.00	9.57
West Lothian	EAST CALDER	VS	73500.00	77000.00	3	1	N	Y	19250.00	4.76
West Lothian	EAST CALDER	FU	38000.00	38000.00	2	1	N	Y	12666.67	0.00
West Lothian	EAST CALDER	BD	63500.00	71100.00	2	1	Y	Y	23700.00	11.96
West Lothian	EAST CALDER	VD	87500.00	87500.00	3	1	N	Y	21875.00	0.00
West Lothian	EAST CALDER	FL	44995.00	44950.00	2	1	N	Y	14983.33	-0.10
West Lothian	EAST CALDER	VS	55950.00	55950.00	2	1	Y	Y	18650.00	0.00
West Lothian	EAST CALDER	VT	53500.00	53500.00	3	1	N	Y	13375.00	0.00
West Lothian	EAST CALDER	VS	57000.00	58000.00	3	1	Y	Y	14500.00	1.75
West Lothian	EAST CALDER	VD	71995.00	71995.00	3	2	Y	Y	14399.00	0.00
West Lothian	EAST CALDER	VS	65000.00	70000.00	3	1	N	Y	17500.00	7.69
West Lothian	EAST CALDER	VS	65500.00	65500.00	2	1	N	Y	21833.33	0.00
West Lothian	EAST WHITBURN	VT	39995.00	39995.00	3	1	N	Y	9998.75	0.00
West Lothian	EAST WHITBURN	CT	54000.00	55500.00	2	1	Y	Y	18500.00	2.77
West Lothian	EAST WHITBURN	VD	85000.00	85000.00	3	2	N	Y	17000.00	0.00
West Lothian	FAULDHOUSE	VT	39950.00	39950.00	2	1	N	Y	13316.67	0.00
West Lothian	FAULDHOUSE	CT	28500.00	28500.00	1	1	N	N	14250.00	0.00
West Lothian	FAULDHOUSE	BD	74995.00	77000.00	3	2	N	Y	15400.00	2.67
West Lothian	KIRKNEWTON	FL	43000.00	43000.00	2	1	N	Y	14333.33	0.00
West Lothian	KIRKNEWTON	CT	58500.00	62000.00	2	1	N	Y	20666.67	5.98
West Lothian	KIRKNEWTON	VS	69950.00	69950.00	3	1	N	Y	17487.50	0.00
West Lothian	KIRKNEWTON	VT	46950.00	46950.00	3	1	N	Y	11737.50	0.00
West Lothian	KIRKNEWTON	VT	48000.00	48000.00	3	1	N	Y	12000.00	0.00
West Lothian	KIRKNEWTON	VS	55000.00	59200.00	2	1	N	Y	19733.33	7.63
West Lothian	KIRKNEWTON	VS	58000.00	58000.00	2	1	N	Y	19333.33	0.00
West Lothian	KIRKNEWTON	BD	62500.00	64000.00	2	1	Y	Y	21333.33	2.40
West Lothian	KIRKNEWTON	VS	59995.00	59995.00	2	1	N	Y	19998.33	0.00
West Lothian	KIRKNEWTON	VG	270000.00	307250.00	4	3	N	Y	43892.86	13.79
West Lothian	LINLITHGOW	CT	79000.00	84000.00	2	1	N	Y	28000.00	6.32
West Lothian	LINLITHGOW	FG	61000.00	64000.00	2	1	N	N	21333.33	4.91
West Lothian	LINLITHGOW	VD	128000.00	128000.00	4	1	Y	Y	25600.00	0.00
West Lothian	LINLITHGOW	VT	54000.00	57000.00	2	1	N	Y	19000.00	5.55
West Lothian	LINLITHGOW	VS	79995.00	79995.00	3	1	Y	Y	19998.75	0.00
West Lothian	LINLITHGOW	VD	270000.00	270000.00	5	3	Y	Y	33750.00	0.00
West Lothian	LINLITHGOW	FO	56000.00	60000.00	2	1	N	Y	20000.00	7.14
West Lothian	LINLITHGOW	VD	280000.00	315215.00	5	4	Y	Y	35023.89	12.57
West Lothian	LINLITHGOW	BD	99000.00	110500.00	3	1	Y	Y	27625.00	11.61
West Lothian	LINLITHGOW	VT	48000.00	52189.00	2	1	N	Y	17396.33	8.72
West Lothian	LINLITHGOW	VS	74000.00	80100.00	3	1	Y	Y	20025.00	8.24
West Lothian	LINLITHGOW BRIDGE	VS	70000.00	80125.00	3	1	Y	Y	20031.25	14.46
West Lothian	LINLITHGOW BRIDGE	VD	175000.00	190000.00	4	3	Y	Y	27142.86	8.57
West Lothian	LINLITHGOW BRIDGE	VD	102000.00	116000.00	3	1	Y	Y	29000.00	13.72
West Lothian	LINLITHGOW BRIDGE	VS	79000.00	86000.00	3	1	N	Y	21500.00	8.86
West Lothian	LIVINGSTON	G	52000.00	45000.00	0	0	N	N	0.00	-13.46
West Lothian	LIVINGSTON	VS	45995.00	45995.00	2	1	N	Y	15331.67	0.00
West Lothian	LIVINGSTON	F2	29500.00	29500.00	1	1	N	Y	14750.00	0.00
West Lothian	LIVINGSTON	VS	57995.00	57995.00	4	1	Y	Y	11599.00	0.00
West Lothian	LIVINGSTON	FT	26500.00	26500.00	2	1	Y	N	8833.33	0.00
West Lothian	LIVINGSTON	VT	29500.00	29500.00	3	1	N	Y	7375.00	0.00
West Lothian	LIVINGSTON	FT	25995.00	25995.00	2	1	N	N	8665.00	0.00
West Lothian	LIVINGSTON	VT	33000.00	32000.00	3	1	N	Y	8000.00	-3.03
West Lothian	LIVINGSTON	FG	19500.00	18500.00	2	1	N	Y	6166.66	-5.12
West Lothian	LIVINGSTON	VS	44500.00	44500.00	2	1	N	Y	14833.33	0.00
West Lothian	LIVINGSTON	VT	37000.00	37000.00	3	1	N	Y	9250.00	0.00
West Lothian	LIVINGSTON	VT	47000.00	50250.00	4	1	N	Y	10050.00	6.91
West Lothian	LIVINGSTON	BD	52500.00	55101.00	2	2	N	Y	13775.25	4.95
West Lothian	LIVINGSTON	VT	36000.00	36000.00	2	1	N	Y	12000.00	0.00
West Lothian	LIVINGSTON	CT	48500.00	48500.00	2	2	N	Y	12125.00	0.00
West Lothian	LIVINGSTON	VT	31000.00	31000.00	3	1	N	Y	7750.00	0.00
West Lothian	LIVINGSTON	VT	43995.00	43995.00	3	1	N	Y	10998.75	0.00
West Lothian	LIVINGSTON	VT	39000.00	39000.00	3	2	N	N	7800.00	0.00
West Lothian	LIVINGSTON	VT	36000.00	36000.00	3	1	N	Y	9000.00	0.00
West Lothian	LIVINGSTON	VT	40500.00	40500.00	3	1	N	Y	10125.00	0.00
West Lothian	LIVINGSTON	VT	41995.00	41995.00	2	1	N	Y	13998.33	0.00
West Lothian	LIVINGSTON	VT	33000.00	35000.00	2	1	N	Y	11666.67	6.06
West Lothian	LIVINGSTON	VT	43995.00	42500.00	3	1	N	Y	10625.00	-3.39
West Lothian	LIVINGSTON	VT	38000.00	38000.00	3	1	N	Y	9500.00	0.00
West Lothian	LIVINGSTON	F1	49500.00	51000.00	2	1	N	N	17000.00	3.03
West Lothian	LIVINGSTON	VT	44000.00	44000.00	3	1	N	Y	11000.00	0.00
West Lothian	LIVINGSTON	VT	40000.00	45000.00	2	1	N	Y	15000.00	12.50
West Lothian	LIVINGSTON	VT	43500.00	43500.00	3	2	N	Y	8700.00	0.00
West Lothian	LIVINGSTON	VS	65000.00	67500.00	3	1	Y	Y	16875.00	3.84
West Lothian	LIVINGSTON	BS	45995.00	45995.00	1	1	Y	Y	22997.50	0.00
West Lothian	LIVINGSTON	VS	48995.00	48995.00	2	1	N	Y	16331.67	0.00
West Lothian	LIVINGSTON	VS	49995.00	49995.00	2	1	N	Y	16665.00	0.00
West Lothian	LIVINGSTON	FO	26995.00	26995.00	0	1	N	Y	26995.00	0.00
West Lothian	LIVINGSTON	FO	37000.00	37000.00	1	1	N	Y	18500.00	0.00
West Lothian	LIVINGSTON	VS	69000.00	71000.00	3	1	N	Y	17750.00	2.89
West Lothian	LIVINGSTON	VD	75500.00	82500.00	3	1	N	Y	20625.00	9.27
West Lothian	LIVINGSTON	VS	55000.00	55000.00	2	1	N	Y	18333.33	0.00
West Lothian	LIVINGSTON	VT	34995.00	33000.00	2	1	N	Y	11000.00	-5.70
West Lothian	LIVINGSTON	FU	48995.00	48995.00	2	1	N	N	16331.67	0.00
West Lothian	LIVINGSTON	BT	37950.00	42000.00	1	1	N	Y	21000.00	10.67
West Lothian	LIVINGSTON	VD	89000.00	88500.00	3	2	Y	Y	17700.00	-0.56
West Lothian	LIVINGSTON	VT	69995.00	69995.00	3	1	Y	Y	17498.75	0.00
West Lothian	LIVINGSTON	VD	72000.00	72000.00	3	1	N	Y	18000.00	0.00
West Lothian	LIVINGSTON	VS	73950.00	76500.00	3	1	Y	Y	19125.00	3.44
West Lothian	LIVINGSTON	VD	130000.00	132500.00	4	3	Y	Y	18928.57	1.92
West Lothian	LIVINGSTON	VS	71000.00	71000.00	3	2	Y	Y	14200.00	0.00
West Lothian	LIVINGSTON	VD	73950.00	76000.00	4	1	N	Y	15200.00	2.77
West Lothian	LIVINGSTON	VS	71500.00	72000.00	3	1	Y	Y	18000.00	0.69
West Lothian	LIVINGSTON	VD	85995.00	90000.00	3	2	N	Y	18000.00	4.65
West Lothian	LIVINGSTON	VD	110000.00	116000.00	4	2	Y	Y	19333.33	5.45
West Lothian	LIVINGSTON	VD	94000.00	98000.00	4	2	Y	Y	16333.33	4.25
West Lothian	LIVINGSTON	VD	89995.00	91500.00	4	2	Y	Y	15250.00	1.67
West Lothian	LIVINGSTON	VD	88950.00	87000.00	4	2	Y	Y	14500.00	-2.19
West Lothian	LIVINGSTON	VD	129995.00	129995.00	4	3	Y	Y	18570.71	0.00
West Lothian	LIVINGSTON	VT	69995.00	69995.00	3	1	Y	Y	17498.75	0.00
West Lothian	LIVINGSTON	VS	72500.00	72000.00	3	2	Y	Y	14400.00	-0.68
West Lothian	LIVINGSTON	VD	160000.00	160000.00	4	4	Y	Y	20000.00	0.00
West Lothian	LIVINGSTON	VD	165000.00	175000.00	4	3	Y	Y	25000.00	6.06
West Lothian	LIVINGSTON	BT	32500.00	29000.00	3	1	N	Y	7250.00	-10.76
West Lothian	LIVINGSTON	VT	38000.00	38000.00	3	1	N	Y	9500.00	0.00
West Lothian	LIVINGSTON	VT	36950.00	36950.00	2	1	N	Y	12316.67	0.00
West Lothian	LIVINGSTON	VT	37000.00	37000.00	3	1	N	Y	9250.00	0.00
